,Country,Metric Scope,Metric Name,Value
968,Sri Lanka,Overall,Specialized Equipment,0.212
969,Sudan,Import,Specialized Equipment,0.063356536358227
970,Sudan,Export,Specialized Equipment,0.0
971,Sudan,Overall,Specialized Equipment,0.063
972,Suriname,Import,Specialized Equipment,0.03705951245312957
973,Suriname,Export,Specialized Equipment,0.0
974,Suriname,Overall,Specialized Equipment,0.037
975,Sweden,Import,Specialized Equipment,10.172023905097426
976,Sweden,Export,Specialized Equipment,1.071865918501871
977,Sweden,Overall,Specialized Equipment,11.244
978,Switzerland,Import,Specialized Equipment,1.3546013298450086
979,Switzerland,Export,Specialized Equipment,0.0344439145811061
980,Switzerland,Overall,Specialized Equipment,1.389
981,Syria,Import,Specialized Equipment,0.42110774766946546
982,Syria,Export,Specialized Equipment,0.0
983,Syria,Overall,Specialized Equipment,0.42100000000000004
984,Taiwan,Import,Specialized Equipment,6.72168176280023
985,Taiwan,Export,Specialized Equipment,0.0
986,Taiwan,Overall,Specialized Equipment,6.722
987,Tanzania,Import,Specialized Equipment,0.050969521236906984
988,Tanzania,Export,Specialized Equipment,0.0
989,Tanzania,Overall,Specialized Equipment,0.051000000000000004
990,Thailand,Import,Specialized Equipment,2.997251527716123
991,Thailand,Export,Specialized Equipment,0.0
992,Thailand,Overall,Specialized Equipment,2.997
993,Togo,Import,Specialized Equipment,0.013402344229624939
994,Togo,Export,Specialized Equipment,0.0
995,Togo,Overall,Specialized Equipment,0.013
996,Tunisia,Import,Specialized Equipment,0.38435283394882747
997,Tunisia,Export,Specialized Equipment,0.0
998,Tunisia,Overall,Specialized Equipment,0.384
999,Turkiye,Import,Specialized Equipment,8.465154141126023
1000,Turkiye,Export,Specialized Equipment,0.0
1001,Turkiye,Overall,Specialized Equipment,8.465
1002,Turkmenistan,Import,Specialized Equipment,0.30134967934490026
1003,Turkmenistan,Export,Specialized Equipment,0.0
1004,Turkmenistan,Overall,Specialized Equipment,0.301
1005,UAE,Import,Specialized Equipment,2.8586083379770866
1006,UAE,Export,Specialized Equipment,0.0
1007,UAE,Overall,Specialized Equipment,2.859
1008,Uganda,Import,Specialized Equipment,0.007614968312286898
1009,Uganda,Export,Specialized Equipment,0.0
1010,Uganda,Overall,Specialized Equipment,0.008
1011,Ukraine,Import,Specialized Equipment,0.07995716727901245
1012,Ukraine,Export,Specialized Equipment,6.576175688135531
1013,Ukraine,Overall,Specialized Equipment,6.656
1014,United Kingdom,Import,Specialized Equipment,5.996686013015102
1015,United Kingdom,Export,Specialized Equipment,44.43379794011291
1016,United Kingdom,Overall,Specialized Equipment,50.43
1017,United States,Import,Specialized Equipment,43.0
1018,United States,Export,Specialized Equipment,56.99999999999999
1019,United States,Overall,Specialized Equipment,100.0
1020,Uruguay,Import,Specialized Equipment,0.21200071781406726
1021,Uruguay,Export,Specialized Equipment,0.0
1022,Uruguay,Overall,Specialized Equipment,0.212
1023,Uzbekistan,Import,Specialized Equipment,0.03655184789897711
1024,Uzbekistan,Export,Specialized Equipment,0.0
1025,Uzbekistan,Overall,Specialized Equipment,0.037
1026,Venezuela,Import,Specialized Equipment,1.1814369504236049
1027,Venezuela,Export,Specialized Equipment,0.0
1028,Venezuela,Overall,Specialized Equipment,1.1809999999999998
1029,Viet Nam,Import,Specialized Equipment,0.8965356026332442
1030,Viet Nam,Export,Specialized Equipment,0.0
1031,Viet Nam,Overall,Specialized Equipment,0.897
1032,Yemen,Import,Specialized Equipment,0.10996014242942281
1033,Yemen,Export,Specialized Equipment,0.0
1034,Yemen,Overall,Specialized Equipment,0.11
1035,Yugoslavia,Import,Specialized Equipment,2.0357348621513642
1036,Yugoslavia,Export,Specialized Equipment,0.0
1037,Yugoslavia,Overall,Specialized Equipment,2.036
1038,Zambia,Import,Specialized Equipment,0.22641839115199713
1039,Zambia,Export,Specialized Equipment,0.0
1040,Zambia,Overall,Specialized Equipment,0.22599999999999998
1041,Zimbabwe,Import,Specialized Equipment,0.03655184789897711
1042,Zimbabwe,Export,Specialized Equipment,0.0
1043,Zimbabwe,Overall,Specialized Equipment,0.037
1044,unknown recipient(s),Import,Specialized Equipment,0.0
1045,unknown recipient(s),Export,Specialized Equipment,0.0
1046,unknown recipient(s),Overall,Specialized Equipment,0.0
1047,unknown supplier(s),Import,Specialized Equipment,0.0
1048,unknown supplier(s),Export,Specialized Equipment,0.37914138975152545
1049,unknown supplier(s),Overall,Specialized Equipment,0.379
1050,ANC (South Africa)*,Import,Missiles/Rockets/Bombs,0.000504885204661969
1051,ANC (South Africa)*,Export,Missiles/Rockets/Bombs,0.0
1052,ANC (South Africa)*,Overall,Missiles/Rockets/Bombs,0.001
1053,Afghanistan,Import,Missiles/Rockets/Bombs,7.34599558029754
1054,Afghanistan,Export,Missiles/Rockets/Bombs,0.0
1055,Afghanistan,Overall,Missiles/Rockets/Bombs,7.346
1056,Albania,Import,Missiles/Rockets/Bombs,0.18142208354186756
1057,Albania,Export,Missiles/Rockets/Bombs,0.0
1058,Albania,Overall,Missiles/Rockets/Bombs,0.181
1059,Algeria,Import,Missiles/Rockets/Bombs,8.474014311930016
1060,Algeria,Export,Missiles/Rockets/Bombs,0.0
1061,Algeria,Overall,Missiles/Rockets/Bombs,8.474
1062,Angola,Import,Missiles/Rockets/Bombs,2.3867185837382934
1063,Angola,Export,Missiles/Rockets/Bombs,0.0
1064,Angola,Overall,Missiles/Rockets/Bombs,2.387
1065,Argentina,Import,Missiles/Rockets/Bombs,1.338240308723604
1066,Argentina,Export,Missiles/Rockets/Bombs,0.0
1067,Argentina,Overall,Missiles/Rockets/Bombs,1.3379999999999999
1068,Armenia,Import,Missiles/Rockets/Bombs,0.9958860661957339
1069,Armenia,Export,Missiles/Rockets/Bombs,0.0
1070,Armenia,Overall,Missiles/Rockets/Bombs,0.996
1071,Australia,Import,Missiles/Rockets/Bombs,8.93684678642035
1072,Australia,Export,Missiles/Rockets/Bombs,0.19973674671299602
1073,Australia,Overall,Missiles/Rockets/Bombs,9.137
1074,Austria,Import,Missiles/Rockets/Bombs,0.6193258510520153
1075,Austria,Export,Missiles/Rockets/Bombs,0.0
1076,Austria,Overall,Missiles/Rockets/Bombs,0.619
1077,Azerbaijan,Import,Missiles/Rockets/Bombs,2.0276400188059953
1078,Azerbaijan,Export,Missiles/Rockets/Bombs,0.0
1079,Azerbaijan,Overall,Missiles/Rockets/Bombs,2.028
1080,Bahrain,Import,Missiles/Rockets/Bombs,2.043733234704596
1081,Bahrain,Export,Missiles/Rockets/Bombs,0.0
1082,Bahrain,Overall,Missiles/Rockets/Bombs,2.044
1083,Bangladesh,Import,Missiles/Rockets/Bombs,1.1622667780153804
1084,Bangladesh,Export,Missiles/Rockets/Bombs,0.0
1085,Bangladesh,Overall,Missiles/Rockets/Bombs,1.162
1086,Belarus,Import,Missiles/Rockets/Bombs,1.9785609695361466
1087,Belarus,Export,Missiles/Rockets/Bombs,0.20973418672475194
1088,Belarus,Overall,Missiles/Rockets/Bombs,2.188
1089,Belgium,Import,Missiles/Rockets/Bombs,2.3540272667364306
1090,Belgium,Export,Missiles/Rockets/Bombs,0.005787294041272776
1091,Belgium,Overall,Missiles/Rockets/Bombs,2.36
1092,Bolivia,Import,Missiles/Rockets/Bombs,0.01367397429292833
1093,Bolivia,Export,Missiles/Rockets/Bombs,0.0
1094,Bolivia,Overall,Missiles/Rockets/Bombs,0.013999999999999999
1095,Bosnia-Herzegovina,Import,Missiles/Rockets/Bombs,0.007362909234653715
1096,Bosnia-Herzegovina,Export,Missiles/Rockets/Bombs,0.0
1097,Bosnia-Herzegovina,Overall,Missiles/Rockets/Bombs,0.006999999999999999
1098,Botswana,Import,Missiles/Rockets/Bombs,0.14852039770472922
1099,Botswana,Export,Missiles/Rockets/Bombs,0.0
1100,Botswana,Overall,Missiles/Rockets/Bombs,0.149
1101,Brazil,Import,Missiles/Rockets/Bombs,2.418905015535494
1102,Brazil,Export,Missiles/Rockets/Bombs,0.009719119763969549
1103,Brazil,Overall,Missiles/Rockets/Bombs,2.429
1104,Brunei,Import,Missiles/Rockets/Bombs,0.32565095700697005
1105,Brunei,Export,Missiles/Rockets/Bombs,0.0
1106,Brunei,Overall,Missiles/Rockets/Bombs,0.326
1107,Bulgaria,Import,Missiles/Rockets/Bombs,8.065583218242011
1108,Bulgaria,Export,Missiles/Rockets/Bombs,0.040188560224014076
1109,Bulgaria,Overall,Missiles/Rockets/Bombs,8.106
1110,Burkina Faso,Import,Missiles/Rockets/Bombs,0.0059744749218333
1111,Burkina Faso,Export,Missiles/Rockets/Bombs,0.0
1112,Burkina Faso,Overall,Missiles/Rockets/Bombs,0.006
1113,Burundi,Import,Missiles/Rockets/Bombs,0.02566499790365009
1114,Burundi,Export,Missiles/Rockets/Bombs,0.0
1115,Burundi,Overall,Missiles/Rockets/Bombs,0.026
1116,Cambodia,Import,Missiles/Rockets/Bombs,0.2679678223743401
1117,Cambodia,Export,Missiles/Rockets/Bombs,0.000247395775810134
1118,Cambodia,Overall,Missiles/Rockets/Bombs,0.268
1119,Cameroon,Import,Missiles/Rockets/Bombs,0.04607077492540467
1120,Cameroon,Export,Missiles/Rockets/Bombs,0.0
1121,Cameroon,Overall,Missiles/Rockets/Bombs,0.046
1122,Canada,Import,Missiles/Rockets/Bombs,5.843330989922353
1123,Canada,Export,Missiles/Rockets/Bombs,0.016111649899634973
1124,Canada,Overall,Missiles/Rockets/Bombs,5.859
1125,Chad,Import,Missiles/Rockets/Bombs,0.030398296697356053
1126,Chad,Export,Missiles/Rockets/Bombs,0.0
1127,Chad,Overall,Missiles/Rockets/Bombs,0.03
1128,Chile,Import,Missiles/Rockets/Bombs,2.6137907045350137
1129,Chile,Export,Missiles/Rockets/Bombs,0.0
1130,Chile,Overall,Missiles/Rockets/Bombs,2.614
1131,China,Import,Missiles/Rockets/Bombs,19.99627304700667
1132,China,Export,Missiles/Rockets/Bombs,3.6976744564559008
1133,China,Overall,Missiles/Rockets/Bombs,23.694000000000003
1134,Colombia,Import,Missiles/Rockets/Bombs,1.2736781131774548
1135,Colombia,Export,Missiles/Rockets/Bombs,0.0
1136,Colombia,Overall,Missiles/Rockets/Bombs,1.274
1137,Congo,Import,Missiles/Rockets/Bombs,0.022088727703961145
1138,Congo,Export,Missiles/Rockets/Bombs,0.0
1139,Congo,Overall,Missiles/Rockets/Bombs,0.022000000000000002
1140,Contras (Nicaragua)*,Import,Missiles/Rockets/Bombs,0.02945163693861486
1141,Contras (Nicaragua)*,Export,Missiles/Rockets/Bombs,0.0
1142,Contras (Nicaragua)*,Overall,Missiles/Rockets/Bombs,0.029
1143,Cote d'Ivoire,Import,Missiles/Rockets/Bombs,0.001388434312820415
1144,Cote d'Ivoire,Export,Missiles/Rockets/Bombs,0.0
1145,Cote d'Ivoire,Overall,Missiles/Rockets/Bombs,0.001
1146,Croatia,Import,Missiles/Rockets/Bombs,0.08637744376425188
1147,Croatia,Export,Missiles/Rockets/Bombs,0.0
1148,Croatia,Overall,Missiles/Rockets/Bombs,0.086
1149,Cuba,Import,Missiles/Rockets/Bombs,3.306598389748873
1150,Cuba,Export,Missiles/Rockets/Bombs,0.0
1151,Cuba,Overall,Missiles/Rockets/Bombs,3.3070000000000004
1152,Cyprus,Import,Missiles/Rockets/Bombs,0.8273806291398018
1153,Cyprus,Export,Missiles/Rockets/Bombs,0.0
1154,Cyprus,Overall,Missiles/Rockets/Bombs,0.827
1155,Czechia,Import,Missiles/Rockets/Bombs,0.7135290154885278
1156,Czechia,Export,Missiles/Rockets/Bombs,0.014083888094334055
1157,Czechia,Overall,Missiles/Rockets/Bombs,0.728
1158,Czechoslovakia,Import,Missiles/Rockets/Bombs,7.086295253149539
1159,Czechoslovakia,Export,Missiles/Rockets/Bombs,0.0
1160,Czechoslovakia,Overall,Missiles/Rockets/Bombs,7.086
1161,DR Congo,Import,Missiles/Rockets/Bombs,0.0008414753411032819
1162,DR Congo,Export,Missiles/Rockets/Bombs,0.0
1163,DR Congo,Overall,Missiles/Rockets/Bombs,0.001
1164,Denmark,Import,Missiles/Rockets/Bombs,2.9025429678346053
1165,Denmark,Export,Missiles/Rockets/Bombs,0.013924847952741825
1166,Denmark,Overall,Missiles/Rockets/Bombs,2.916
1167,Djibouti,Import,Missiles/Rockets/Bombs,0.001009770409323938
1168,Djibouti,Export,Missiles/Rockets/Bombs,0.0
1169,Djibouti,Overall,Missiles/Rockets/Bombs,0.001
1170,ELF (Ethiopia)*,Import,Missiles/Rockets/Bombs,0.008414753411032818
1171,ELF (Ethiopia)*,Export,Missiles/Rockets/Bombs,0.0
1172,ELF (Ethiopia)*,Overall,Missiles/Rockets/Bombs,0.008
1173,EPLF (Ethiopia)*,Import,Missiles/Rockets/Bombs,0.004207376705516409
1174,EPLF (Ethiopia)*,Export,Missiles/Rockets/Bombs,0.0
1175,EPLF (Ethiopia)*,Overall,Missiles/Rockets/Bombs,0.004
1176,East Germany (GDR),Import,Missiles/Rockets/Bombs,12.579446279871762
1177,East Germany (GDR),Export,Missiles/Rockets/Bombs,0.0
1178,East Germany (GDR),Overall,Missiles/Rockets/Bombs,12.579
1179,Ecuador,Import,Missiles/Rockets/Bombs,0.7823616983907761
1180,Ecuador,Export,Missiles/Rockets/Bombs,0.0
1181,Ecuador,Overall,Missiles/Rockets/Bombs,0.782
1182,Egypt,Import,Missiles/Rockets/Bombs,21.890833740617182
1183,Egypt,Export,Missiles/Rockets/Bombs,0.03798408715027736
1184,Egypt,Overall,Missiles/Rockets/Bombs,21.929000000000002
1185,Equatorial Guinea,Import,Missiles/Rockets/Bombs,0.0005259220881895511
1186,Equatorial Guinea,Export,Missiles/Rockets/Bombs,0.0
1187,Equatorial Guinea,Overall,Missiles/Rockets/Bombs,0.001
1188,Eritrea,Import,Missiles/Rockets/Bombs,0.1328689563602082
1189,Eritrea,Export,Missiles/Rockets/Bombs,0.0009674941946860594
1190,Eritrea,Overall,Missiles/Rockets/Bombs,0.134
1191,Estonia,Import,Missiles/Rockets/Bombs,0.5034546965820934
1192,Estonia,Export,Missiles/Rockets/Bombs,0.0016787570501401946
1193,Estonia,Overall,Missiles/Rockets/Bombs,0.505
1194,Ethiopia,Import,Missiles/Rockets/Bombs,1.796528816371979
1195,Ethiopia,Export,Missiles/Rockets/Bombs,0.0
1196,Ethiopia,Overall,Missiles/Rockets/Bombs,1.797
1197,FAN (Chad)*,Import,Missiles/Rockets/Bombs,0.0008414753411032819
1198,FAN (Chad)*,Export,Missiles/Rockets/Bombs,0.0
1199,FAN (Chad)*,Overall,Missiles/Rockets/Bombs,0.001
1200,FMLN (El Salvador)*,Import,Missiles/Rockets/Bombs,0.0065635076606055985
1201,FMLN (El Salvador)*,Export,Missiles/Rockets/Bombs,0.0004506137345113155
1202,FMLN (El Salvador)*,Overall,Missiles/Rockets/Bombs,0.006999999999999999
1203,FRELIMO (Portugal)*,Import,Missiles/Rockets/Bombs,0.0021036883527582044
1204,FRELIMO (Portugal)*,Export,Missiles/Rockets/Bombs,0.0
1205,FRELIMO (Portugal)*,Overall,Missiles/Rockets/Bombs,0.002
1206,Finland,Import,Missiles/Rockets/Bombs,5.475459007675526
1207,Finland,Export,Missiles/Rockets/Bombs,0.0
1208,Finland,Overall,Missiles/Rockets/Bombs,5.475
1209,France,Import,Missiles/Rockets/Bombs,2.870524831105625
1210,France,Export,Missiles/Rockets/Bombs,10.014289431201302
1211,France,Overall,Missiles/Rockets/Bombs,12.885
1212,Gabon,Import,Missiles/Rockets/Bombs,0.001262213011654923
1213,Gabon,Export,Missiles/Rockets/Bombs,0.0
1214,Gabon,Overall,Missiles/Rockets/Bombs,0.001
1215,Georgia,Import,Missiles/Rockets/Bombs,0.32091765821326407
1216,Georgia,Export,Missiles/Rockets/Bombs,0.0
1217,Georgia,Overall,Missiles/Rockets/Bombs,0.321
1218,Germany,Import,Missiles/Rockets/Bombs,27.73936084077085
1219,Germany,Export,Missiles/Rockets/Bombs,3.692638185305481
1220,Germany,Overall,Missiles/Rockets/Bombs,31.432
1221,Ghana,Import,Missiles/Rockets/Bombs,0.016829506822065635
1222,Ghana,Export,Missiles/Rockets/Bombs,0.0
1223,Ghana,Overall,Missiles/Rockets/Bombs,0.017
1224,Greece,Import,Missiles/Rockets/Bombs,10.9472155238502
1225,Greece,Export,Missiles/Rockets/Bombs,0.0
1226,Greece,Overall,Missiles/Rockets/Bombs,10.947
1227,Guinea,Import,Missiles/Rockets/Bombs,0.011991023610721767
1228,Guinea,Export,Missiles/Rockets/Bombs,0.0
1229,Guinea,Overall,Missiles/Rockets/Bombs,0.012
1230,Guinea-Bissau,Import,Missiles/Rockets/Bombs,0.022088727703961145
1231,Guinea-Bissau,Export,Missiles/Rockets/Bombs,0.0
1232,Guinea-Bissau,Overall,Missiles/Rockets/Bombs,0.022000000000000002
1233,Guyana,Import,Missiles/Rockets/Bombs,0.008414753411032818
1234,Guyana,Export,Missiles/Rockets/Bombs,0.0
1235,Guyana,Overall,Missiles/Rockets/Bombs,0.008
1236,Hamas (Palestine)*,Import,Missiles/Rockets/Bombs,0.006416249475912523
1237,Hamas (Palestine)*,Export,Missiles/Rockets/Bombs,0.0
1238,Hamas (Palestine)*,Overall,Missiles/Rockets/Bombs,0.006
1239,Hezbollah (Lebanon)*,Import,Missiles/Rockets/Bombs,0.16387732267986413
1240,Hezbollah (Lebanon)*,Export,Missiles/Rockets/Bombs,0.0
1241,Hezbollah (Lebanon)*,Overall,Missiles/Rockets/Bombs,0.164
1242,Honduras,Import,Missiles/Rockets/Bombs,0.008414753411032818
1243,Honduras,Export,Missiles/Rockets/Bombs,0.0
1244,Honduras,Overall,Missiles/Rockets/Bombs,0.008
1245,Houthi rebels (Yemen)*,Import,Missiles/Rockets/Bombs,0.08246458342812162
1246,Houthi rebels (Yemen)*,Export,Missiles/Rockets/Bombs,0.0
1247,Houthi rebels (Yemen)*,Overall,Missiles/Rockets/Bombs,0.082
1248,Hungary,Import,Missiles/Rockets/Bombs,4.3485341939864846
1249,Hungary,Export,Missiles/Rockets/Bombs,0.0
1250,Hungary,Overall,Missiles/Rockets/Bombs,4.349
1251,India,Import,Missiles/Rockets/Bombs,41.78053393567312
1252,India,Export,Missiles/Rockets/Bombs,0.03976003539805724
1253,India,Overall,Missiles/Rockets/Bombs,41.82
1254,Indonesia,Import,Missiles/Rockets/Bombs,3.344591001399686
1255,Indonesia,Export,Missiles/Rockets/Bombs,0.0
1256,Indonesia,Overall,Missiles/Rockets/Bombs,3.345
1257,Iran,Import,Missiles/Rockets/Bombs,16.736965571427803
1258,Iran,Export,Missiles/Rockets/Bombs,0.17866834573373652
1259,Iran,Overall,Missiles/Rockets/Bombs,16.916
1260,Iraq,Import,Missiles/Rockets/Bombs,17.56977371651772
1261,Iraq,Export,Missiles/Rockets/Bombs,0.0
1262,Iraq,Overall,Missiles/Rockets/Bombs,17.57
1263,Ireland,Import,Missiles/Rockets/Bombs,0.02461315372727099
1264,Ireland,Export,Missiles/Rockets/Bombs,0.0
1265,Ireland,Overall,Missiles/Rockets/Bombs,0.025
1266,Israel,Import,Missiles/Rockets/Bombs,9.152832469598035
1267,Israel,Export,Missiles/Rockets/Bombs,4.14509413479024
1268,Israel,Overall,Missiles/Rockets/Bombs,13.297999999999998
1269,Italy,Import,Missiles/Rockets/Bombs,7.393812416555733
1270,Italy,Export,Missiles/Rockets/Bombs,1.294069872100569
1271,Italy,Overall,Missiles/Rockets/Bombs,8.688
1272,Japan,Import,Missiles/Rockets/Bombs,31.595547812677804
1273,Japan,Export,Missiles/Rockets/Bombs,0.0
1274,Japan,Overall,Missiles/Rockets/Bombs,31.596000000000004
1275,Jordan,Import,Missiles/Rockets/Bombs,4.982880379877193
1276,Jordan,Export,Missiles/Rockets/Bombs,0.021894526159196855
1277,Jordan,Overall,Missiles/Rockets/Bombs,5.005
1278,Kazakhstan,Import,Missiles/Rockets/Bombs,0.9740708179776313
1279,Kazakhstan,Export,Missiles/Rockets/Bombs,0.012762971362776375
1280,Kazakhstan,Overall,Missiles/Rockets/Bombs,0.987
1281,Kenya,Import,Missiles/Rockets/Bombs,0.18775418548366973
1282,Kenya,Export,Missiles/Rockets/Bombs,0.0
1283,Kenya,Overall,Missiles/Rockets/Bombs,0.188
1284,Khmer Rouge (Cambodia)*,Import,Missiles/Rockets/Bombs,0.0021036883527582044
1285,Khmer Rouge (Cambodia)*,Export,Missiles/Rockets/Bombs,0.0
1286,Khmer Rouge (Cambodia)*,Overall,Missiles/Rockets/Bombs,0.002
1287,Kosovo,Import,Missiles/Rockets/Bombs,0.0015777662645686534
1288,Kosovo,Export,Missiles/Rockets/Bombs,0.0
1289,Kosovo,Overall,Missiles/Rockets/Bombs,0.002
1290,Kuwait,Import,Missiles/Rockets/Bombs,5.779736491018473
1291,Kuwait,Export,Missiles/Rockets/Bombs,0.0012369788790506698
1292,Kuwait,Overall,Missiles/Rockets/Bombs,5.781
1293,Kyrgyzstan,Import,Missiles/Rockets/Bombs,0.0
1294,Kyrgyzstan,Export,Missiles/Rockets/Bombs,0.022088908554476247
1295,Kyrgyzstan,Overall,Missiles/Rockets/Bombs,0.022000000000000002
1296,LF (Lebanon)*,Import,Missiles/Rockets/Bombs,0.0015777662645686534
1297,LF (Lebanon)*,Export,Missiles/Rockets/Bombs,0.0
1298,LF (Lebanon)*,Overall,Missiles/Rockets/Bombs,0.002
1299,LRA (Uganda)*,Import,Missiles/Rockets/Bombs,0.0004207376705516409
1300,LRA (Uganda)*,Export,Missiles/Rockets/Bombs,0.0
1301,LRA (Uganda)*,Overall,Missiles/Rockets/Bombs,0.0
1302,LTTE (Sri Lanka)*,Import,Missiles/Rockets/Bombs,0.0016829506822065637
1303,LTTE (Sri Lanka)*,Export,Missiles/Rockets/Bombs,0.0
1304,LTTE (Sri Lanka)*,Overall,Missiles/Rockets/Bombs,0.002
1305,Laos,Import,Missiles/Rockets/Bombs,0.19753633632399537
1306,Laos,Export,Missiles/Rockets/Bombs,0.0
1307,Laos,Overall,Missiles/Rockets/Bombs,0.198
1308,Latvia,Import,Missiles/Rockets/Bombs,0.14881491407411535
1309,Latvia,Export,Missiles/Rockets/Bombs,0.0004506137345113155
1310,Latvia,Overall,Missiles/Rockets/Bombs,0.149
1311,Lebanon,Import,Missiles/Rockets/Bombs,0.3142068923679654
1312,Lebanon,Export,Missiles/Rockets/Bombs,0.0
1313,Lebanon,Overall,Missiles/Rockets/Bombs,0.314
1314,Libya,Import,Missiles/Rockets/Bombs,11.07989514825866
1315,Libya,Export,Missiles/Rockets/Bombs,0.024147594831753435
1316,Libya,Overall,Missiles/Rockets/Bombs,11.104
1317,Libya HoR*,Import,Missiles/Rockets/Bombs,0.04691225026650796
1318,Libya HoR*,Export,Missiles/Rockets/Bombs,0.0
1319,Libya HoR*,Overall,Missiles/Rockets/Bombs,0.047
1320,Lithuania,Import,Missiles/Rockets/Bombs,0.8405076444610129
1321,Lithuania,Export,Missiles/Rockets/Bombs,0.026860112802243114
1322,Lithuania,Overall,Missiles/Rockets/Bombs,0.8670000000000001
1323,Luxembourg,Import,Missiles/Rockets/Bombs,0.013505679224707672
1324,Luxembourg,Export,Missiles/Rockets/Bombs,0.00017671126843580998
1325,Luxembourg,Overall,Missiles/Rockets/Bombs,0.013999999999999999
1326,MNLF (Philippines)*,Import,Missiles/Rockets/Bombs,0.0003365901364413127
1327,MNLF (Philippines)*,Export,Missiles/Rockets/Bombs,0.0
1328,MNLF (Philippines)*,Overall,Missiles/Rockets/Bombs,0.0
1329,MPLA (Portugal)*,Import,Missiles/Rockets/Bombs,0.0021036883527582044
1330,MPLA (Portugal)*,Export,Missiles/Rockets/Bombs,0.0
1331,MPLA (Portugal)*,Overall,Missiles/Rockets/Bombs,0.002
1332,MTA (Myanmar)*,Import,Missiles/Rockets/Bombs,0.0003365901364413127
1333,MTA (Myanmar)*,Export,Missiles/Rockets/Bombs,0.0
1334,MTA (Myanmar)*,Overall,Missiles/Rockets/Bombs,0.0
1335,Madagascar,Import,Missiles/Rockets/Bombs,0.0006731802728826254
1336,Madagascar,Export,Missiles/Rockets/Bombs,0.0
1337,Madagascar,Overall,Missiles/Rockets/Bombs,0.001
1338,Malawi,Import,Missiles/Rockets/Bombs,0.008835491081584459
1339,Malawi,Export,Missiles/Rockets/Bombs,0.0
1340,Malawi,Overall,Missiles/Rockets/Bombs,0.009000000000000001
1341,Malaysia,Import,Missiles/Rockets/Bombs,2.013461159308405
1342,Malaysia,Export,Missiles/Rockets/Bombs,0.0
1343,Malaysia,Overall,Missiles/Rockets/Bombs,2.013
1344,Mali,Import,Missiles/Rockets/Bombs,0.1356878987529042
1345,Mali,Export,Missiles/Rockets/Bombs,0.0
1346,Mali,Overall,Missiles/Rockets/Bombs,0.136
1347,Malta,Import,Missiles/Rockets/Bombs,0.0012622130116549226
1348,Malta,Export,Missiles/Rockets/Bombs,0.0
1349,Malta,Overall,Missiles/Rockets/Bombs,0.001
1350,Mauritania,Import,Missiles/Rockets/Bombs,0.0016829506822065637
1351,Mauritania,Export,Missiles/Rockets/Bombs,0.0
1352,Mauritania,Overall,Missiles/Rockets/Bombs,0.002
1353,Mexico,Import,Missiles/Rockets/Bombs,0.08974334512866498
1354,Mexico,Export,Missiles/Rockets/Bombs,0.0
1355,Mexico,Overall,Missiles/Rockets/Bombs,0.09
1356,Moldova,Import,Missiles/Rockets/Bombs,0.0
1357,Moldova,Export,Missiles/Rockets/Bombs,0.0005301338053074299
1358,Moldova,Overall,Missiles/Rockets/Bombs,0.001
1359,Mongolia,Import,Missiles/Rockets/Bombs,0.35314616377751984
1360,Mongolia,Export,Missiles/Rockets/Bombs,0.0
1361,Mongolia,Overall,Missiles/Rockets/Bombs,0.35300000000000004
1362,Montenegro,Import,Missiles/Rockets/Bombs,0.0
1363,Montenegro,Export,Missiles/Rockets/Bombs,0.02319335398220006
1364,Montenegro,Overall,Missiles/Rockets/Bombs,0.023
1365,Morocco,Import,Missiles/Rockets/Bombs,2.097882172904592
1366,Morocco,Export,Missiles/Rockets/Bombs,0.0
1367,Morocco,Overall,Missiles/Rockets/Bombs,2.098
1368,Mozambique,Import,Missiles/Rockets/Bombs,0.1752372397847584
1369,Mozambique,Export,Missiles/Rockets/Bombs,0.0
1370,Mozambique,Overall,Missiles/Rockets/Bombs,0.17500000000000002
1371,Mujahedin (Afghanistan)*,Import,Missiles/Rockets/Bombs,0.2368753085205738
1372,Mujahedin (Afghanistan)*,Export,Missiles/Rockets/Bombs,0.00035342253687161996
1373,Mujahedin (Afghanistan)*,Overall,Missiles/Rockets/Bombs,0.23700000000000002
1374,Myanmar,Import,Missiles/Rockets/Bombs,2.1302158628864856
1375,Myanmar,Export,Missiles/Rockets/Bombs,0.0
1376,Myanmar,Overall,Missiles/Rockets/Bombs,2.13
1377,NATO**,Import,Missiles/Rockets/Bombs,0.017670982163168918
1378,NATO**,Export,Missiles/Rockets/Bombs,0.0
1379,NATO**,Overall,Missiles/Rockets/Bombs,0.018000000000000002
1380,NLA (Macedonia)*,Import,Missiles/Rockets/Bombs,0.0008414753411032819
1381,NLA (Macedonia)*,Export,Missiles/Rockets/Bombs,0.0
1382,NLA (Macedonia)*,Overall,Missiles/Rockets/Bombs,0.001
1383,NTC (Libya)*,Import,Missiles/Rockets/Bombs,0.0004207376705516409
1384,NTC (Libya)*,Export,Missiles/Rockets/Bombs,0.0
1385,NTC (Libya)*,Overall,Missiles/Rockets/Bombs,0.0
1386,Namibia,Import,Missiles/Rockets/Bombs,0.008414753411032818
1387,Namibia,Export,Missiles/Rockets/Bombs,0.0
1388,Namibia,Overall,Missiles/Rockets/Bombs,0.008
1389,Netherlands,Import,Missiles/Rockets/Bombs,10.588747028540201
1390,Netherlands,Export,Missiles/Rockets/Bombs,0.10947263079598428
